max_stft,min_stft,std_stft,amp_stft,mean_stft,max_cqt,min_cqt,std_cqt,amp_cqt,mean_cqt,max_cens,min_cens,std_cens,amp_cens,mean_cens,max_mfcc,min_mfcc,std_mfcc,amp_mfcc,mean_mfcc,max_rms,min_rms,std_rms,amp_rms,mean_rms,max_centroid,min_centroid,std_centroid,amp_centroid,mean_centroid,max_bandwidth,min_bandwidth,std_bandwidth,amp_bandwidth,mean_bandwidth,max_contrast,min_contrast,std_contrast,amp_contrast,mean_contrast,max_rolloff,min_rolloff,std_rolloff,amp_rolloff,mean_rolloff,max_poly,min_poly,std_poly,amp_poly,mean_poly,max_tonnetz,min_tonnetz,std_tonnetz,amp_tonnetz,mean_tonnetz,max_z_crossing,min_z_crossing,std_z_crossing,amp_z_crossing,mean_z_crossing,label_operator
mot,1.0,0.0032121511,0.3023756,0.99678785,0.2414614,1.0,0.03555005,0.28855658,0.96444994,0.37128815,0.5709294895699611,0.028075217926493982,0.1576853840180091,0.5428542716434671,0.24180292181945676,248.64069,-453.74347,82.2391,702.38416,-13.29212,0.17087223,0.005231342,0.049578935,0.16564089,0.06699962,1148.0404208314735,465.74187169993155,193.92536825653642,682.2985491315419,741.8290811094827,1513.8160565568407,540.8147354114326,229.48204421140784,973.0013211454082,758.4921783441974,73.07835243666642,1.6199054275020224,16.712533701554765,71.4584470091644,26.858175541623908,322.998046875,118.4326171875,64.8771047981139,204.5654296875,198.028564453125,322.998046875,118.4326171875,64.8771047981139,204.5654296875,198.028564453125,9.79578312967802,-0.0031876024655627055,2.3525833871787496,9.798970732143582,1.2312591362744523,0.26732455193996346,-0.3116887356154627,0.1005442130534268,0.5790132875554261,-0.00820302404707604,0,1
mot,1.0,0.0024859721,0.30241376,0.997514,0.23869379,1.0,0.03471005,0.30284312,0.96528995,0.3895282,0.5957179680837875,0.034052527660925085,0.15901060930143956,0.5616654404228625,0.24093351668648819,255.01016,-447.70544,90.86386,702.7156,-14.129312,0.11092215,0.0053454144,0.030120997,0.10557674,0.054090463,829.5124067592145,465.8484229621388,104.13708931596203,363.66398379707573,635.6108796471774,1381.872030204515,428.17859350339313,233.8162108998515,953.693436701122,670.3362959129973,73.03258800338928,0.9778031156414286,16.3412777055884,72.05478488774784,27.033374420671596,215.33203125,107.666015625,39.89686059325819,107.666015625,151.6686480978261,215.33203125,107.666015625,39.89686059325819,107.666015625,151.6686480978261,5.8075942069422295,-0.0019545889480482126,1.6345912003114658,5.809548795890278,0.9487819280964821,0.3072306588292118,-0.24464144371449986,0.09923614255083305,0.5518721025437117,-0.009254152755260038,0,1
mot,1.0,0.004948464,0.302088,0.99505156,0.24559873,1.0,0.036375273,0.30272242,0.9636247,0.42164835,0.5517364006202687,0.027227437643897217,0.13831739673086987,0.5245089629763715,0.2533804078750535,243.33963,-447.80148,87.96194,691.1411,-13.662938,0.10853434,0.0053128186,0.03231718,0.10322153,0.05505289,960.4042875719015,496.4741612282558,143.3603517249391,463.93012634364567,667.7866938227775,1718.5813722330772,384.10462456960715,273.55866185158874,1334.4767476634702,732.6065451272219,72.16164889414638,1.4277964187513206,16.797322143438358,70.73385247539505,26.377949698526432,290.6982421875,107.666015625,59.77484284168486,183.0322265625,181.95556640625,290.6982421875,107.666015625,59.77484284168486,183.0322265625,181.95556640625,5.638499579125735,-0.0019083581480173132,1.653921980528222,5.640407937273753,0.9660567076579342,0.2608212288469071,-0.261876659467817,0.09146988613600482,0.5226978883147242,0.0048560665898618235,0,1
mot,1.0,0.004083835,0.30637863,0.9959162,0.26169375,1.0,0.036082286,0.2948108,0.96391773,0.3729808,0.630373800933282,0.013881806167503978,0.16588715260927908,0.616491994765778,0.23625153106915328,248.0962,-437.69476,87.54522,685.79095,-13.175812,0.10940702,0.0067729685,0.031432852,0.10263406,0.052536245,1022.1054748632367,484.98750105697127,159.6209847609958,537.1179738062655,712.3041852635641,1435.0942610357345,455.5322732087611,291.33657085296926,979.5619878269733,731.2924373816409,70.43176096999137,1.5879210943032263,16.13669142191941,68.84383987568815,26.49393071523332,258.3984375,107.666015625,50.838766537251615,150.732421875,186.62109375,258.3984375,107.666015625,50.838766537251615,150.732421875,186.62109375,5.347504503240805,-0.0017767618784115275,1.7041758541420158,5.349281265119217,0.9939397710702804,0.27360658533871096,-0.29770250711590124,0.10407050891725832,0.5713090924546123,0.006775004335513805,0,1
mot,1.0,0.0021703537,0.30946484,0.9978297,0.302089,1.0,0.036493253,0.28252637,0.96350676,0.47433615,0.48833589843821795,0.06396855566425096,0.11451988623509135,0.424367342773967,0.2649877902659575,248.85968,-458.33847,86.32981,707.1981,-13.792594,0.12551036,0.0027024327,0.040845342,0.122807935,0.05705535,2435.271562616169,575.3707258933472,388.7347319852591,1859.9008367228216,844.3638855807128,2010.8070094339118,453.48809644693364,393.5279335546106,1557.3189129869781,777.8681271283036,72.04054550957328,0.6869060963997669,16.82258588348783,71.35363941317351,26.09917499648728,322.998046875,107.666015625,58.40731162171077,215.33203125,218.6088230298913,322.998046875,107.666015625,58.40731162171077,215.33203125,218.6088230298913,5.7980809081166855,-0.0019281667673826863,1.858775993445145,5.800009074884068,1.0473942643710028,0.3218459878116841,-0.24185412562633285,0.08170608981707926,0.563700113438017,0.010164304710319027,0,1
mot,1.0,0.004601962,0.3112164,0.99539804,0.3379004,1.0,0.03420569,0.2898748,0.9657943,0.4536722,0.5413738846972272,0.0077301295898094795,0.13765305404915545,0.5336437551074178,0.25374193591969313,252.63622,-434.66406,90.65722,687.3003,-13.919724,0.10225639,0.0036129449,0.033679858,0.098643444,0.049753703,1081.761899093261,539.1027371528447,153.66714999541017,542.6591619404163,687.3559389823502,1766.621007264268,413.2629334456591,312.7437682530824,1353.3580738186088,735.3965618452087,70.83966146688726,1.3140496812143105,16.442686402003872,69.52561178567295,25.76706766563962,226.0986328125,107.666015625,46.54160457735996,118.4326171875,183.86042668269232,226.0986328125,107.666015625,46.54160457735996,118.4326171875,183.86042668269232,5.5656903884862805,-0.00185900662317097,1.674023092813676,5.5675493951094515,0.9426639595998463,0.29071601573377753,-0.2712997943162924,0.08830672958844334,0.56201581005007,-0.003165337516921306,0,1
mot,1.0,0.0024251104,0.31389508,0.99757487,0.31699777,1.0,0.04645836,0.28932998,0.95354164,0.47007176,0.4994597200649853,0.015372939516217234,0.12454955646489944,0.4840867805487681,0.2604241565556662,240.82805,-431.7872,88.372696,672.61523,-13.692408,0.11352661,0.004882409,0.033163313,0.1086442,0.048911843,912.0536693519025,514.7693107388836,118.42836528731436,397.28435861301887,691.317781907961,1553.7351988631021,419.75889722389496,285.8758531978506,1133.9763016392071,723.6225711615075,71.20093199457025,1.1971404134617565,16.377656183024634,70.0037915811085,25.56563578752253,236.865234375,107.666015625,39.293841798351274,129.19921875,190.60872395833334,236.865234375,107.666015625,39.293841798351274,129.19921875,190.60872395833334,5.260639659079669,-0.00173375139341947,1.5838026726097258,5.262373410473089,0.921201617930487,0.2698779655620452,-0.22357925027608933,0.0773418790011197,0.4934572158381345,-0.005018300964433024,0,1
mot,1.0,0.0027267062,0.31960705,0.99727327,0.33347353,1.0,0.03792687,0.30106756,0.96207315,0.4900479,0.5586598928519143,0.006598980976168756,0.12702333226638726,0.5520609118757456,0.25922655418239143,247.55904,-460.87225,89.709816,708.4313,-13.886434,0.107321665,0.0039217994,0.03487926,0.103399865,0.047594447,1015.2979965326496,485.96544453122965,143.05202612704554,529.3325520014199,695.7841036075063,1565.4704121952723,435.62539502786495,281.511774911959,1129.8450171674074,751.0315765221105,72.09266297959272,1.3533049317150763,16.843641044424636,70.73935804787764,26.134412827917565,236.865234375,96.8994140625,44.577965576656965,139.9658203125,183.0322265625,236.865234375,96.8994140625,44.577965576656965,139.9658203125,183.0322265625,4.889360124258141,-0.0016344723183947796,1.5402873286525933,4.890994596576536,0.8642812976966828,0.22527958452701538,-0.28521422296762533,0.08617162274734456,0.5104938074946407,-0.015736523023679533,0,1
mot,1.0,0.0018520846,0.30674854,0.9981479,0.30487335,1.0,0.031992417,0.28620136,0.96800756,0.4832022,0.5022537583392913,0.0439621562166914,0.1102261411711177,0.4582916021225999,0.2668024196589269,243.21494,-435.8751,87.49287,679.09,-13.918111,0.12388418,0.005263101,0.038502574,0.11862108,0.058671594,905.6810405010542,525.2995164850578,116.98920248299324,380.38152401599643,672.4653731819849,1628.656439333723,409.8468385009063,288.91009012472773,1218.8096008328166,661.9522071154275,71.08615519704442,1.0539197643747222,15.965016348703791,70.0322354326697,26.109562276053413,236.865234375,107.666015625,40.818434197501325,129.19921875,196.9390869140625,236.865234375,107.666015625,40.818434197501325,129.19921875,196.9390869140625,5.967618750306193,-0.002001636368420742,1.8015811787828118,5.969620386674614,1.0490675434011887,0.15791037306189457,-0.3379341196268803,0.08164125526562738,0.49584449268877484,-0.024568199335845465,0,1
mot,1.0,0.001281747,0.29841778,0.99871826,0.22302711,1.0,0.036528308,0.29933137,0.9634717,0.41064867,0.5286570135042622,0.039587353665855515,0.13843851772722734,0.48906965983840667,0.25331425175623556,240.19427,-434.14746,79.67775,674.34174,-14.463875,0.17021056,0.0043181893,0.057711285,0.16589236,0.085870944,1152.6820094472262,520.2134096919036,180.834793348645,632.4685997553225,765.41975873626,1448.4381708841772,481.7071760226016,277.6043681421262,966.7309948615757,724.7669132918633,74.23213816183994,1.529911027452286,16.465647079085432,72.70222713438766,26.731548942349487,355.2978515625,118.4326171875,75.9930851545981,236.865234375,246.6956097146739,355.2978515625,118.4326171875,75.9930851545981,236.865234375,246.6956097146739,8.534212336278458,-0.0028112567141922243,2.4394272095496237,8.53702359299265,1.396023272777423,0.3511406881734722,-0.25789207313209833,0.10433653945578211,0.6090327613055706,0.012347998182707598,0,1
